vat50_seed-8340,7.00999939442,6.99999892712
vat50_seed-8794,3.94000047445,4.22999995947
vat50_seed-2773,1.77000164986,1.76000112295
vat50_seed-967,14.410000205,14.5799999237
vat50_seed-2368,20.0100026131,20.0200019479
vat100_seed-8340,3.41999995708,3.45999968052
vat100_seed-8794,2.31000030041,2.52000069618
vat100_seed-2773,5.47000008821,5.53999960423
vat100_seed-967,1.65000128746,1.76000088453
vat100_seed-2368,1.6500017643,1.69000047445
vat1000_seed-8340,2.35000115633,2.49000048637
vat1000_seed-8794,2.51000112295,2.58000040054
vat1000_seed-2773,2.65000098944,2.56000095606
vat1000_seed-967,1.96000099182,2.06000047922
vat1000_seed-2368,2.32000094652,2.35000109673
